序号,名  称,一级分类编码,二级分类编码,食部(%),水分(g),能量（千卡）,能量（千焦）,蛋白质(g),脂肪(g),碳水化物(g),膳食纤维(g),胆固醇(mg),灰分(g),维生素A(μgRE),硫胺素(mg),核黄素(mg),维生素B6(mg),维生素B12(mg),叶酸(ug),烟碱(mg),维生素C(mg),维生素E(mg),钙(mg),磷(mg),钾(mg),钠(mg),镁(mg),铁(mg),锌(mg),硒(mg),铜(mg),锰(mg),碘(mg),胡萝卜素(μg),视黄醇(μg),尼克酸/烟酸(mg),α-维生素E(mg)
1495,楚天啤酒（2.6度）,171,171104,100,97.4,16,67,0.4,0.0,0.0,0.0,0,0.1,0.0,0.27,0.07,0.0,0.0,0.0,0.0,0.0,0.0,6,13.0,21,2.6,8,0.0,0.0,0.0,0.03,0.0,0,0,0.0,0.0,0.0
1496,酒泉啤酒,171,171105,100,95.8,28,117,0.4,0.0,0.0,0.0,0,0.1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,11,9.0,4,0.0,2,0.0,0.46,0.94,0.02,0.01,0,0,0.0,1.0,0.0
1497,麦饭石啤酒,171,171106,100,95.8,25,105,0.5,0.0,0.0,0.0,0,0.4,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,67,0.0,97,44.9,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1498,美雪啤酒,171,171107,100,94.8,34,142,0.4,0.0,0.0,0.0,0,0.2,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,97,14.2,0,0.0,0.0,1.5,0.0,0.0,0,0,0.0,0.0,0.0
1499,秦海啤酒,171,171108,100,94.6,36,151,0.5,0.0,0.0,0.0,0,0.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,117,24.9,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1500,清爽型啤酒（6度）,171,171109,100,93.8,35,146,0.4,0.0,0.0,0.0,0,1.0,0.0,0.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,25,4.3,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1501,特制啤酒（5度）,171,171110,100,95.5,30,126,0.4,0.0,0.0,0.0,0,0.1,0.0,0.24,0.01,0.0,0.0,0.0,0.0,0.0,0.0,4,6.0,25,4.3,6,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1502,维生素C啤酒,171,171111,100,88.8,77,322,0.3,0.0,0.0,0.0,0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2,12.0,29,1.7,3,0.6,0.0,0.06,0.05,0.0,0,0,0.0,0.0,0.0
1503,武汉啤酒（3.2度）,171,171112,100,97.1,19,79,0.3,0.0,0.0,0.0,0,0.1,0.0,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,7,22.0,26,0.9,13,0.0,0.0,0.0,0.03,0.0,0,0,0.0,0.0,0.0
1504,五星啤酒,171,171113,100,95.2,32,134,0.3,0.0,0.0,0.0,0,0.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,75,25.0,0,0.0,0.25,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1505,行吟阁啤酒（3.2度）,171,171114,100,97.1,19,79,0.3,0.0,0.0,0.0,0,0.1,0.0,0.03,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0,15.0,21,4.2,8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1506,葡萄酒（均值）,171,171201,100,89.6,73,305,0.1,0.0,0.0,0.0,0,0.1,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,21,3.0,33,1.6,5,0.6,0.08,0.12,0.05,0.04,0,0,0.0,0.0,0.0
1507,白葡萄酒,171,171202,100,90.4,66,276,0.1,0.0,0.0,0.0,0,0.1,0.0,0.01,0.04,0.0,0.0,0.0,0.0,0.0,0.0,18,2.0,35,1.6,3,2.0,0.02,0.06,0.06,0.01,0,0,0.0,0.0,0.0
1508,红葡萄酒,171,171203,100,89.3,74,310,0.1,0.0,0.0,0.0,0,0.1,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,20,4.0,27,1.7,8,0.2,0.08,0.11,0.02,0.04,0,0,0.0,0.0,0.0
1509,玫瑰香葡萄酒（15度）,171,171204,100,87.7,85,356,0.1,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,6.0,38,1.1,6,0.3,0.15,0.2,0.0,0.06,0,0,0.0,0.0,0.0
1510,黄酒,171,171301,100,89.5,66,276,1.6,0.0,0.0,0.0,0,0.3,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,41,21.0,26,5.2,15,0.6,0.52,0.66,0.07,0.27,0,0,0.0,0.5,0.0
1511,贡米佳酿（14度）,171,171302,100,88.2,79,331,0.0,0.0,0.0,0.0,0,0.5,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,90,26.0,49,0.0,30,0.3,0.5,0.0,0.02,0.33,0,0,0.0,0.0,0.0
1512,加饭黄酒,171,171303,100,94.0,37,155,1.6,0.0,0.0,0.0,0,0.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12,29.0,2,1.5,30,0.1,0.33,1.2,0.03,0.03,0,0,0.0,0.0,0.0
1513,江米酒,171,171304,100,86.2,91,381,1.6,0.0,0.0,0.0,0,0.1,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,16,9.0,0,1.0,6,0.1,0.7,0.3,0.01,0.32,0,0,0.0,0.0,0.0
1514,糯香酒（6.4度）,171,171305,100,94.8,36,151,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,12.0,7,1.3,6,0.0,0.0,0.0,0.29,0.0,0,0,0.0,0.0,0.0
1515,善酿酒,171,171306,100,85.0,99,414,2.0,0.0,0.0,0.0,0,0.0,0.0,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.4,4,0.0,0.49,1.3,0.04,0.2,0,0,0.0,0.0,0.0
1516,绍兴黄酒（15度）,171,171307,100,87.7,95,397,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,15,30.0,69,4.2,0,1.3,0.39,0.26,0.0,0.5,0,0,0.0,0.0,0.0
1517,元红黄酒,171,171308,100,94.3,36,151,1.3,0.0,0.0,0.0,0,0.0,0.0,0.01,0.08,0.0,0.0,0.0,0.0,0.0,0.0,17,20.0,1,1.7,20,0.1,0.85,1.0,0.03,0.3,0,0,0.0,0.0,0.0
1518,碧绿酒,172,172101,100,65.8,239,1000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,1,1.3,2,0.0,0.03,0.0,0.24,0.0,0,0,0.0,0.0,0.0
1519,崇明老白酒,172,172102,100,57.3,298,1247,0.0,0.0,0.0,0.0,0,0.1,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1,14.0,5,7.6,1,0.3,0.74,0.0,0.01,0.02,0,0,0.0,0.3,0.0
1520,低度汉酒（37.2度）,172,172103,100,69.2,216,904,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1,0.0,0.0,0.0,0.08,0.0,0,0,0.0,0.0,0.0
1521,二锅头（58度）,172,172104,100,49.7,351,1469,0.0,0.0,0.0,0.0,0,0.2,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.5,1,0.1,0.04,0.0,0.02,0.0,0,0,0.0,0.0,0.0
1522,甘州大曲,172,172105,100,55.4,312,1305,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,0,0.0,1,0.0,0.13,0.0,0.02,0.01,0,0,0.0,0.0,0.0
1523,汉口白酒（49.6度）,172,172106,100,57.9,295,1234,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1524,汉口小麦酒（40.7度）,172,172107,100,66.1,237,992,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.7,2,0.0,0.0,0.0,0.08,0.0,0,0,0.0,0.0,0.0
1525,黄鹤楼酒（39度）,172,172108,100,67.6,227,950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.01,0.0,0.11,0.0,0,0,0.0,0.0,0.0
1526,精制小麦酒,172,172109,100,66.0,238,996,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.8,0,0.0,0.0,0.0,0.03,0.0,0,0,0.0,0.0,0.0
1527,景泰大曲,172,172110,100,56.6,304,1272,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1528,景泰二曲,172,172111,100,59.0,287,1201,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1529,酒泉酒,172,172112,100,51.0,343,1435,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,6.0,20,0.0,7,0.9,0.08,0.0,0.01,0.05,0,0,0.0,0.0,0.0
1530,凉洲曲酒,172,172113,100,55.0,315,1318,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2.0,0,0.3,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1531,宁河大曲,172,172114,100,55.2,314,1314,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1532,宁河二曲,172,172115,100,55.1,314,1314,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1533,曲酒（55度）,172,172116,100,52.8,330,1381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1534,三粮小麦（55度）,172,172117,100,52.8,330,1381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0.1,0,0.0,0.0,0.0,0.08,0.0,0,0,0.0,0.0,0.0
1535,丝路春酒,172,172118,100,55.0,315,1318,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1536,特制汉酒（59.9度）,172,172119,100,48.0,364,1523,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.2,2,0.0,0.0,0.0,0.09,0.0,0,0,0.0,0.0,0.0
1537,特制三粮酒（56.2度）,172,172120,100,51.6,339,1418,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,0.0,1,0.0,0.0,0.0,0.12,0.0,0,0,0.0,0.0,0.0
1538,乌林春酒（青稞酒）,172,172121,100,51.0,343,1435,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0.4,1,0.1,0.18,0.0,0.01,0.0,0,0,0.0,0.0,0.0
1539,五酿春（44.4度）,172,172122,100,62.8,260,1088,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0.1,0,0.0,0.0,0.0,0.06,0.0,0,0,0.0,0.0,0.0
1540,小麦酒（48度）,172,172123,100,59.5,284,1188,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.6,0,0.0,0.0,0.0,0.04,0.0,0,0,0.0,0.0,0.0
1541,小麦酒（50度）,172,172124,100,57.6,297,1243,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.3,0,0.0,0.0,0.0,0.05,0.0,0,0,0.0,0.0,0.0
1542,燕岭春（57度）,172,172125,100,50.9,344,1439,0.0,0.0,0.0,0.0,0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.13,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1543,醉流霞（57度）,172,172126,100,50.9,344,1439,0.0,0.0,0.0,0.0,0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0.8,1,0.1,0.09,0.0,0.03,0.0,0,0,0.0,0.0,0.0
1544,蜜酒,173,173101,100,88.0,84,351,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1545,双喜沙棘酒,173,173102,100,88.6,80,335,0.0,0.0,0.0,0.0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1546,香雪酒,173,173103,100,94.1,37,155,1.5,0.0,0.0,0.0,0,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.0,25,44.0,2,1.4,25,0.1,0.44,1.2,0.03,0.0,0,0,0.0,0.0,0.0
1547,中华沙棘酒,173,173104,100,91.9,57,238,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1548,白砂糖,181,181001,100,0.0,400,1674,0.0,0.0,99.9,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,8.0,5,0.4,3,0.6,0.06,0.0,0.04,0.09,0,0,0.0,0.0,0.0
1549,绵白糖,181,181002,100,0.9,396,1657,0.1,0.0,98.9,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3.0,2,2.0,2,0.2,0.07,0.38,0.02,0.08,0,0,0.0,0.2,0.0
1550,冰糖,181,181003,100,0.6,397,1661,0.0,0.0,99.3,0.0,0,0.1,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,1,2.7,2,1.4,0.21,0.0,0.03,0.0,0,0,0.0,0.0,0.0
1551,红糖,181,181004,100,1.9,389,1628,0.7,0.0,96.6,0.0,0,0.8,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,11.0,240,18.3,54,2.2,0.35,4.2,0.15,0.27,0,0,0.0,0.3,0.0
1552,麦芽糖,181,181005,100,12.8,331,1385,0.2,0.2,82.0,0.0,0,4.8,0.0,0.1,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.1,0.0
1553,蜂蜜,181,181006,100,22.0,321,1343,0.4,1.9,75.6,0.0,0,0.1,0.0,0.0,0.05,0.0,0.0,0.0,0.0,3.0,0.0,4,3.0,28,0.3,2,1.0,0.37,0.15,0.03,0.07,0,0,0.0,0.1,0.0
1554,花生牛轧糖,182,182001,100,6.5,432,1807,4.9,12.3,75.4,0.0,0,0.9,0.0,0.06,0.01,0.0,0.0,0.0,0.0,0.0,11.29,29,123.0,73,168.1,17,3.6,2.12,0.04,0.23,0.22,0,0,0.0,0.5,8.92
1555,胶姆糖,182,182002,69,7.7,368,1540,0.1,0.0,91.9,0.0,0,0.3,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,22,5.0,4,0.0,7,0.0,0.09,0.0,0.02,0.0,0,0,0.0,0.5,0.0
1556,马蹄软糖,182,182003,100,10.1,359,1502,0.1,0.0,89.6,0.0,0,0.2,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,26,4.0,2,0.0,4,1.1,1.16,0.0,0.18,0.0,0,0,0.0,0.2,0.0
1557,棉花糖,182,182004,100,19.5,321,1343,4.9,0.0,75.3,0.0,0,0.3,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,19,4.0,2,94.6,3,0.0,0.0,0.0,0.11,0.0,0,0,0.0,0.3,0.0
1558,奶糖,182,182005,100,5.6,407,1703,2.5,6.6,84.5,0.0,0,0.8,0.0,0.08,0.17,0.0,0.0,0.0,0.0,0.0,0.0,50,26.0,75,222.5,20,3.4,0.29,0.94,0.14,0.09,0,0,0.0,0.6,0.0
1559,泡泡糖,182,182006,68,9.7,360,1506,0.2,0.0,89.8,0.0,0,0.3,0.0,0.04,0.09,0.0,0.0,0.0,0.0,0.0,0.0,6,4.0,0,20.6,3,0.0,0.08,0.0,0.03,0.0,0,0,0.0,0.5,0.0
1560,巧克力,182,182007,100,1.0,589,2464,4.3,40.1,53.4,1.5,0,1.2,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,1.62,111,114.0,254,111.8,56,1.7,1.02,1.2,0.23,0.61,0,0,0.0,1.4,0.0
1561,巧克力（酒芯）,182,182008,100,13.8,401,1678,1.3,12.0,72.2,0.4,0,0.7,0.0,0.06,0.34,0.0,0.0,0.0,0.0,0.0,2.64,128,55.0,76,35.6,88,2.3,0.44,1.2,1.28,0.28,0,0,0.0,0.2,0.29
1562,巧克力（维夫）[朱古力威化],182,182009,100,2.1,575,2406,8.2,38.4,49.7,1.2,0,1.6,0.0,0.08,0.07,0.0,0.0,0.0,0.0,0.0,11.66,61,128.0,292,111.2,69,5.5,1.36,0.0,0.3,0.93,0,0,0.0,0.4,3.82
1563,山楂球,182,182010,100,6.6,371,1552,0.5,0.0,92.6,0.9,0,0.3,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,10.0,88,160.4,20,2.3,0.0,0.0,0.27,0.0,0,0,0.0,0.7,0.0
1564,什锦糖果,182,182011,100,0.3,399,1669,0.3,0.2,98.9,0.0,0,0.3,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,3.0,14,180.1,3,2.5,4.06,0.0,0.09,0.2,0,0,0.0,0.0,0.0
1565,水晶糖,182,182012,100,1.0,395,1653,0.2,0.2,98.2,0.1,0,0.4,0.0,0.04,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,9,107.8,13,3.0,1.17,0.04,0.03,0.05,0,0,0.0,0.0,0.0
1566,酥糖,182,182013,100,3.3,436,1824,6.0,13.9,75.6,4.0,0,1.2,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,4.85,186,135.0,148,45.0,62,6.0,1.52,1.14,0.3,0.5,0,0,0.0,3.5,1.6
1567,酸三色糖,182,182014,100,0.7,397,1661,0.0,0.4,98.4,0.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,2.0,11,154.7,9,2.3,0.08,0.0,0.12,0.05,0,0,0.0,0.1,0.0
1568,鲜桃果汁糖,182,182015,100,0.4,397,1661,0.0,0.2,98.8,0.0,0,0.6,32.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,14,3.0,20,172.1,11,1.9,0.09,0.89,0.11,0.05,0,190,32.0,2.3,0.0
1569,芝麻南糖,182,182016,100,4.2,548,2293,4.8,35.6,54.4,4.7,0,1.0,0.0,0.13,0.1,0.0,0.0,0.0,0.0,0.0,4.36,0,167.0,148,33.5,127,10.3,10.26,0.9,0.62,0.77,0,0,0.0,2.1,0.0
1570,海棠脯,183,183001,100,25.8,290,1213,0.6,0.2,72.6,2.2,0,0.8,10.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,1.11,19,10.0,144,200.5,12,3.1,0.27,0.29,0.19,0.13,0,60,10.0,0.3,0.95
1571,李广杏脯,183,183002,100,23.7,293,1226,2.8,0.3,72.1,4.6,0,1.1,80.0,0.0,0.03,0.0,0.0,0.0,0.0,8.0,0.0,397,26.0,409,146.5,49,12.3,3.47,6.67,6.13,0.23,0,480,80.0,1.5,0.0
1572,南瓜果脯,183,183003,100,15.4,337,1410,0.9,0.2,83.3,0.7,0,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.0,7.0,0.0,176,15.0,5,16.4,15,0.0,0.12,7.83,10.36,0.09,0,0,0.0,0.0,0.0
1573,苹果脯,183,183004,100,14.2,340,1423,0.6,0.1,84.9,1.6,0,0.2,12.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.44,9,12.0,67,12.8,5,1.6,0.16,0.16,0.12,0.05,0,70,12.0,0.1,0.44
1574,青梅果脯,183,183005,100,20.0,314,1314,1.2,0.6,77.4,2.9,0,0.8,2.0,0.0,0.33,0.0,0.0,0.0,0.0,4.0,0.88,106,12.0,23,222.8,11,4.0,0.16,0.23,0.43,0.08,0,10,2.0,0.1,0.0
1575,桃脯,183,183006,100,19.2,315,1318,1.4,0.4,77.6,2.4,0,1.4,8.0,0.01,0.12,0.0,0.0,0.0,0.0,6.0,6.25,96,32.0,286,243.0,29,10.4,0.18,1.41,0.22,0.32,0,50,8.0,0.8,6.18
1576,西瓜脯,183,183007,100,18.7,311,1301,0.7,0.2,77.5,2.0,0,2.9,3.0,0.01,0.03,0.0,0.0,0.0,0.0,13.0,0.0,253,21.0,1040,529.3,57,11.0,2.1,3.55,0.04,0.09,0,20,3.0,0.4,0.0
1577,杏脯,183,183008,100,15.3,333,1393,0.8,0.6,82.0,1.8,0,1.3,157.0,0.02,0.09,0.0,0.0,0.0,0.0,6.0,0.61,68,22.0,266,213.3,12,4.8,0.56,1.69,0.26,0.13,0,940,157.0,0.6,0.61
1578,金糕,183,183009,100,55.0,178,745,0.2,0.3,44.0,0.6,0,0.5,3.0,0.18,0.07,0.0,0.0,0.0,0.0,4.0,0.42,49,9.0,93,34.3,7,1.8,0.1,0.3,0.07,0.04,0,20,3.0,0.1,0.29
1579,金糕条[山楂条],183,183010,100,22.6,303,1268,0.6,0.6,74.6,1.6,0,1.6,10.0,0.02,0.08,0.0,0.0,0.0,0.0,10.0,4.54,42,18.0,302,192.1,13,6.3,0.41,1.86,0.17,0.14,0,60,10.0,0.3,3.12
1580,山楂果丹皮,183,183011,100,16.7,326,1364,1.0,0.8,80.0,2.6,0,1.5,25.0,0.02,0.03,0.0,0.0,0.0,0.0,3.0,1.85,52,41.0,312,115.5,66,11.6,0.73,0.59,0.51,0.35,0,150,25.0,0.7,0.85
1581,牛油（板油）,191,191001,100,6.2,835,3435,0.0,92.0,1.8,0.0,153,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9.0,3,9.4,1,3.0,0.79,0.0,0.01,0.0,0,0,54.0,0.0,0.0
1582,牛油（炼）,191,191002,100,0.2,898,3691,0.0,99.7,0.1,0.0,135,0.0,89.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,4.6,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,89.0,0.2,0.0
1583,鸭油（炼）,191,191003,100,0.3,897,3689,0.0,99.7,0.0,0.0,83,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,71.0,0.0,0.0
1584,羊油（板油）,191,191004,100,4.0,824,3392,0.0,88.0,8.0,0.0,110,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0,18.0,12,13.2,1,1.0,0.0,0.0,0.06,0.0,0,0,33.0,0.0,1.08
1585,羊油（炼）,191,191005,100,0.1,895,3678,0.0,99.0,0.9,0.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1586,猪油（板油）,191,191006,100,4.0,827,3404,0.0,88.7,7.2,0.0,110,0.1,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.83,0,10.0,14,138.5,1,2.1,0.8,0.0,0.05,0.63,0,0,89.0,0.0,0.63
1587,猪油（炼）,191,191007,100,0.2,897,3689,0.0,99.6,0.2,0.0,93,0.0,27.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,5.21,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,27.0,0.0,5.21
1588,菜籽油[青油],192,192001,100,0.1,899,3761,0.0,99.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.89,9,9.0,2,7.0,3,3.7,0.54,0.0,0.18,0.11,0,0,0.0,0.0,10.81
1589,茶油,192,192002,100,0.1,899,3761,0.0,99.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,5,8.0,2,0.7,2,1.1,0.34,0.0,0.03,1.17,0,0,0.0,0.0,1.45
1590,大麻油[粟米油],192,192003,100,0.3,899,3761,0.0,99.9,0.0,0.0,0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55,15,6.0,3,1.5,4,3.1,0.43,0.0,0.1,0.02,0,0,0.0,0.0,0.0
1591,豆油,192,192004,100,0.1,899,3761,0.0,99.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,13,7.0,3,4.9,3,2.0,1.09,0.0,0.16,0.43,0,0,0.0,0.0,0.0
1592,红花油,192,192005,100,0.0,899,3761,0.0,99.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
1593,胡麻油,192,192006,100,0.0,900,3766,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.9,3,5.0,0,0.6,1,0.2,0.3,0.0,0.02,0.03,0,0,0.0,0.0,0.0
1594,花生油,192,192007,100,0.1,899,3761,0.0,99.9,0.0,0.0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.06,12,15.0,1,3.5,2,2.9,0.48,0.0,0.15,0.33,0,0,0.0,0.0,17.45
1595,混合油（菜+棕）,192,192008,100,0.0,900,3766,0.0,99.9,0.1,0.0,0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,12.04,75,0.0,2,10.5,24,4.1,1.27,0.0,0.12,0.0,0,0,0.0,0.1,2.18
